-11.712,3.707,3
-11.803,2.8864,3
-6.5707,2.2842,3
-7.3455,2.5824,3
-4.2514,3.6522,3
-3.1331,3.7943,3
-4.0749,2.8133,3
-11.524,3.784,3
-5.8335,3.8236,3
-7.731,2.6472,3
-9.6885,2.6773,3
-9.1817,3.6231,3
-3.8106,2.7033,3
-9.9393,2.8932,3
-4.7861,3.2438,3
-3.6676,2.0972,3
-10.612,3.3106,3
-6.7108,3.7519,3
-8.8129,3.9531,3
-3.5357,2.016,3
-10.909,2.7902,3
-6.6969,3.1018,3
-4.0744,3.9389,3
-2.2722,3.1482,3
-2.6214,2.9932,3
-10.233,3.6154,3
-8.386,3.1427,3
-4.6242,2.5061,3
-4.0358,2.1934,3
-10.566,3.54,3
-9.6339,3.6298,3
-6.9171,2.4747,3
-5.7837,2.9288,3
-7.3193,3.9976,3
-3.8806,2.1684,3
-8.2964,2.0236,3
-4.0019,3.1483,3
-6.1765,2.2744,3
-7.7375,2.5847,3
-11.728,2.325,3
-4.2232,3.881,3
-6.341,3.9677,3
-10.471,3.9379,3
-10.869,2.8379,3
-8.0759,3.4575,3
-11.442,2.7316,3
-3.9848,2.7902,3
-7.4474,3.0799,3
-7.12,2.2106,3
-11.309,2.7682,3
-6.262,3.0909,3
-3.9008,3.6352,3
-3.6009,2.5554,3
-4.4387,2.1431,3
-2.8795,3.069,3
-10.563,2.7493,3
-7.1183,2.9826,3
-7.8836,2.0426,3
-5.7694,2.892,3
-3.0682,3.6614,3
-2.3895,2.3149,3
-9.7367,3.2193,3
-9.0413,2.2928,3
-6.6056,3.0715,3
-5.8526,2.1915,3
-2.1804,3.3901,3
-2.9672,2.2789,3
-7.2501,2.2942,3
-2.7652,3.3987,3
-6.5132,2.8817,3
-9.2725,2.0577,3
-7.5617,3.4083,3
-2.0434,3.8537,3
-5.6237,2.8701,3
-3.979,2.4746,3
-4.3383,3.511,3
-10.464,2.3982,3
-5.5599,2.1468,3
-3.4755,2.3059,3
-8.6528,2.5469,3
-7.0874,3.1662,3
-3.1893,2.9415,3
-11.772,3.7136,3
-11.655,3.9791,3
-11.216,2.442,3
-3.9593,2.0784,3
-9.2573,2.6545,3
-11.143,3.9212,3
-8.68,3.9664,3
-2.1539,2.4313,3
-5.185,2.4836,3
-7.5881,3.4452,3
-3.8696,3.9504,3
-7.5724,3.8531,3
-4.4275,3.1064,3
-8.6001,2.8414,3
-8.8553,2.5179,3
-7.6898,2.9448,3
-8.0291,3.0656,3
-8.9897,2.0801,3
-4.6852,2.0199,3
-4.8806,3.0258,3
-10.245,2.9485,3
-3.6105,2.1054,3
-4.5227,2.6355,3
-7.0743,3.7409,3
-10.095,3.8455,3
-8.509,2.3204,3
-7.4499,3.906,3
-4.5271,3.2065,3
-2.594,3.1621,3
-6.6019,2.3483,3
-7.9974,3.8622,3
-3.3966,3.7785,3
-5.1086,3.3618,3
2.1168,8.5112,0
2.8412,6.0723,0
3.242,7.5607,0
2.2681,5.6141,0
2.964,3.5602,0
3.6064,9.3332,0
3.5833,8.3115,0
2.406,2.3105,0
3.2201,7.4012,0
3.8081,6.029,0
3.612,4.613,0
3.6314,2.4277,0
3.8031,4.8643,0
3.999,6.1809,0
2.5854,7.3113,0
3.2354,5.2189,0
3.6078,6.2559,0
2.4835,11.484,0
3.3926,2.2951,0
2.0256,10.853,0
2.4573,4.5139,0
2.8456,3.7172,0
2.749,5.7913,0
3.6854,6.2287,0
3.7372,8.5667,0
2.7102,5.9605,0
2.9269,4.0686,0
3.1312,9.7607,0
3.0809,9.3377,0
2.0801,7.4395,0
2.0478,5.1817,0
2.7228,4.0562,0
2.9482,9.8371,0
2.8807,9.674,0
2.0155,4.9772,0
3.394,2.7944,0
3.0975,8.5604,0
3.1345,10.978,0
3.3489,5.9805,0
2.4009,8.8828,0
2.1671,10.338,0
2.097,10.149,0
2.0187,5.062,0
3.0195,6.2942,0
2.9077,8.6983,0
3.9577,8.7678,0
2.2723,9.759,0
2.0895,9.8544,0
3.5617,10.724,0
2.5705,10.619,0
3.3508,11.853,0
2.9855,8.0357,0
3.6693,7.0348,0
3.4357,11.571,0
2.82,7.0476,0
3.7531,6.6018,0
2.7974,7.7579,0
3.235,5.4493,0
2.2655,5.6164,0
2.4284,9.1358,0
3.3158,8.9886,0
2.7135,11.296,0
3.4475,11.652,0
3.1005,6.3753,0
2.6702,10.037,0
3.7207,10.965,0
3.8,3.7835,0
2.7233,8.7869,0
3.1184,10.215,0
3.3932,7.8222,0
3.5967,3.6404,0
3.92,4.2745,0
2.1857,6.398,0
3.3519,6.3581,0
3.6235,8.1779,0
2.5419,9.5212,0
3.5642,5.6153,0
3.2405,2.5163,0
2.5825,8.2243,0
2.3635,11.717,0
3.3893,8.2209,0
2.2726,7.8551,0
3.1163,10.345,0
2.3644,2.888,0
3.2316,8.5209,0
2.9678,6.1361,0
3.6598,8.3293,0
2.6162,10.039,0
2.1319,5.0158,0
2.3509,10.006,0
3.7629,3.3106,0
2.2725,8.2618,0
2.013,3.2633,0
2.8403,3.134,0
3.2847,9.8924,0
3.2495,8.8742,0
3.3848,4.0645,0
3.285,4.9182,0
2.017,10.896,0
3.4588,2.6578,0
2.8395,11.215,0
3.8633,4.6525,0
2.1809,2.8114,0
2.0146,6.4027,0
3.8974,9.2389,0
2.404,4.8364,0
3.3585,10.493,0
3.3505,7.8052,0
2.2467,10.32,0
2.5149,10.569,0
2.4292,11.175,0
2.7732,4.2783,0
3.1836,8.7052,0
3.5322,8.3591,0
3.805,2.1922,0
3.1378,9.9804,0
3.7558,5.1614,0
2.859,3.1263,0
3.6292,2.9818,0
3.4957,9.1234,0
2.1076,9.2837,0
3.9034,10.749,0
3.9486,6.1887,0
2.0628,2.7718,0
2.9729,4.4825,0
-2.1791,-5.343,1
-3.2355,-5.7295,1
-2.8531,-6.8814,1
-2.3938,-4.494,1
-3.7097,-2.6378,1
-3.4966,-6.6824,1
-3.5198,-4.5308,1
-3.8779,-3.1735,1
-3.4219,-2.3308,1
-2.6838,-11.708,1
-2.1116,-5.2522,1
-3.4065,-5.163,1
-3.8059,-4.0794,1
-2.1176,-11.983,1
-3.1008,-11.84,1
-2.699,-8.6612,1
-2.9137,-3.5272,1
-3.8711,-5.6557,1
-2.8314,-2.4642,1
-2.6943,-8.1304,1
-2.5164,-9.5482,1
-3.6394,-7.705,1
-3.8087,-8.1079,1
-2.619,-2.8706,1
-2.9653,-9.4393,1
-2.9847,-8.9497,1
-2.7514,-2.1674,1
-2.7666,-8.3865,1
-3.5764,-7.7457,1
-2.4506,-3.93,1
-3.2969,-9.8347,1
-2.1349,-8.4665,1
-2.0325,-7.0964,1
-2.7275,-10.66,1
-3.8368,-7.6631,1
-2.7656,-6.4717,1
-2.091,-9.1053,1
-3.1991,-8.8832,1
-2.612,-2.8024,1
-2.1393,-5.6814,1
-3.617,-8.4143,1
-2.5559,-11.825,1
-3.246,-5.6845,1
-2.5264,-8.1322,1
-3.7785,-8.1112,1
-2.4212,-8.149,1
-2.4905,-5.276,1
-2.6095,-5.1835,1
-3.7595,-9.5036,1
-2.2968,-10.935,1
-2.5598,-7.1117,1
-3.4691,-11.705,1
-2.8466,-3.8247,1
-3.281,-4.5789,1
-3.8386,-8.127,1
-2.5201,-2.7993,1
-2.0303,-5.1105,1
-3.8954,-6.0417,1
-2.9326,-4.9011,1
-2.6715,-8.5578,1
-2.9293,-4.4664,1
-3.4044,-9.4397,1
-3.7147,-2.1931,1
-2.6244,-3.0067,1
-3.3653,-8.0654,1
-3.0691,-8.4557,1
-3.9499,-7.9565,1
-3.9716,-10.237,1
-3.0389,-11.068,1
-2.8546,-10.251,1
-3.2269,-5.7626,1
-2.2208,-9.6409,1
-2.7857,-9.8184,1
-3.3672,-3.941,1
-3.1135,-3.6195,1
-2.7814,-5.5834,1
-3.4313,-11.268,1
-3.9536,-2.099,1
-3.0726,-3.5976,1
-2.8752,-5.8603,1
-2.0719,-7.7065,1
-3.4551,-10.427,1
-3.347,-9.5004,1
-2.4098,-7.3246,1
-2.9785,-5.8646,1
-3.9788,-9.8579,1
-2.2402,-8.0861,1
-2.5944,-11.657,1
-2.02,-11.713,1
-3.0528,-4.8156,1
-2.7957,-4.9037,1
-3.8964,-2.5196,1
-3.7521,-3.1665,1
-3.8809,-4.4447,1
-2.1906,-6.9345,1
-2.8362,-5.2779,1
-3.0774,-8.0269,1
-2.5387,-10.877,1
-2.0763,-8.3339,1
-2.3385,-3.7273,1
-2.3373,-7.9236,1
-2.7644,-6.779,1
-3.5616,-3.3671,1
-2.8144,-7.0733,1
-3.5484,-5.9494,1
-3.6338,-3.5157,1
-2.5091,-2.8865,1
-3.7817,-11.163,1
-3.3724,-4.904,1
-2.4487,-7.68,1
-3.7467,-11.393,1
-3.7446,-8.8548,1
-2.8818,-9.2379,1
-3.8281,-2.7981,1
-3.6141,-4.7001,1
-3.9293,-7.9144,1
-2.5887,-3.3668,1
-2.9368,-5.8406,1
-3.5562,-8.4505,1
-3.6212,-11.728,1
-3.374,-11.186,1
-2.9708,-2.8649,1
-2.1493,-10.451,1
-2.0368,-11.886,1
-3.9843,-8.2347,1
3.4596,-11.048,2
3.0675,-3.9713,2
3.5238,-11.478,2
3.3818,-5.6603,2
3.5289,-5.7146,2
2.553,-6.6819,2
3.323,-3.8697,2
3.3092,-4.6099,2
2.0854,-8.9928,2
3.0919,-5.3067,2
3.5554,-7.0507,2
2.1961,-11.97,2
2.7422,-8.1044,2
2.6744,-5.2416,2
2.5947,-4.333,2
3.3261,-3.8567,2
3.7229,-2.5356,2
3.0608,-4.0207,2
3.6197,-9.758,2
3.9805,-4.0349,2
2.915,-5.5294,2
2.3902,-4.6196,2
3.7197,-3.6189,2
2.1388,-11.597,2
3.131,-6.6288,2
3.9082,-10.855,2
2.8352,-8.37,2
2.0851,-8.8176,2
2.5628,-11.315,2
2.1687,-3.8537,2
3.146,-10.18,2
3.2219,-7.0712,2
2.964,-5.1337,2
3.5523,-11.219,2
2.0558,-4.6392,2
3.1758,-2.8312,2
2.3739,-4.8559,2
2.8514,-6.7941,2
3.9456,-3.0094,2
3.1609,-3.4431,2
2.0729,-4.8399,2
2.7019,-4.1041,2
3.9192,-3.751,2
2.1184,-3.723,2
3.0251,-5.5606,2
2.7398,-2.0952,2
2.2877,-11.884,2
2.7683,-10.832,2
2.9121,-7.2803,2
3.0327,-8.1893,2
3.9005,-3.7148,2
2.3344,-6.8725,2
3.7839,-10.599,2
2.687,-2.7056,2
2.4674,-2.0552,2
2.5936,-8.745,2
2.1889,-8.5016,2
2.9203,-7.6821,2
3.8941,-8.3902,2
3.5851,-10.711,2
3.0696,-4.5927,2
2.384,-9.76,2
3.0569,-8.1265,2
3.3649,-6.5563,2
3.7017,-8.6781,2
3.5625,-8.4108,2
3.1977,-5.1939,2
2.8958,-11.825,2
3.5846,-4.697,2
3.185,-2.9073,2
3.4363,-3.3046,2
2.8662,-11.664,2
3.2105,-5.49,2
2.854,-8.1082,2
2.8988,-7.0672,2
3.7054,-9.1488,2
3.0178,-6.9317,2
3.0923,-5.7052,2
3.8599,-11.513,2
2.7601,-3.114,2
3.9241,-4.2498,2
2.3482,-8.1434,2
3.7088,-2.4359,2
3.3633,-9.7269,2
2.9704,-4.5765,2
2.1315,-7.8131,2
3.9441,-2.1324,2
3.2166,-4.1873,2
2.0794,-4.3442,2
2.8151,-11.46,2
3.0916,-11.312,2
3.4441,-9.4866,2
3.0964,-5.4074,2
3.4507,-11.079,2
3.8,-3.8737,2
2.9513,-8.4881,2
2.7948,-9.9209,2
2.4833,-8.331,2
2.6483,-10.506,2
3.1161,-7.3772,2
3.1474,-6.091,2
3.7059,-3.5482,2
2.4058,-9.1476,2
2.4499,-4.948,2
3.1509,-11.404,2
2.4631,-7.0971,2
3.6529,-5.2198,2
3.9815,-6.8518,2
2.0351,-8.7088,2
2.5754,-2.1312,2
3.9858,-10.664,2
2.2498,-9.7783,2
2.8953,-8.8589,2
3.6901,-9.2641,2
3.7841,-6.1369,2
2.862,-8.7055,2
2.0331,-3.4933,2
3.4119,-5.5075,2
2.7396,-8.0623,2
2.9193,-3.8372,2
2.5389,-3.5735,2
3.0391,-7.2849,2
3.1229,-4.0513,2
2.6779,-4.8588,2
3.7211,-6.3966,2
-3.39,2.6146,3
-2.3081,9.2368,3
-2.6498,6.9013,3
-3.9601,11.945,3
-3.2485,5.0261,3
-2.7625,4.9722,3
-2.0515,3.2202,3
-3.0557,11.729,3
-3.4957,11.562,3
-3.1867,4.0546,3
-2.1134,9.1689,3
-3.4171,4.3402,3
-3.3974,5.0916,3
-3.3152,2.3774,3
-2.9795,5.2405,3
-3.997,5.3502,3
-3.7455,9.2459,3
-2.8346,10.303,3
-3.4669,3.4746,3
-3.0842,6.5191,3
-3.9624,11.735,3
-3.6772,2.7099,3
-2.5669,10.836,3
-2.6842,4.4934,3
-2.6115,4.0333,3
-2.6531,4.8926,3
-3.5198,8.203,3
-3.1621,11.053,3
-2.5681,4.2991,3
-2.3502,5.1496,3
-2.2184,9.3455,3
-3.5259,11.944,3
-2.2111,3.5693,3
-2.6977,4.7129,3
-3.9937,9.0276,3
-2.6113,7.724,3
-2.383,4.9271,3
-3.2182,10.774,3
-3.6089,8.0388,3
-3.512,5.8311,3
-2.4725,10.684,3
-3.6487,2.9639,3
-3.3187,8.0106,3
-2.972,9.3193,3
-2.6713,4.5852,3
-2.0954,7.2411,3
-3.5294,5.6813,3
-3.7338,11.593,3
-2.8512,4.3227,3
-3.3257,9.6781,3
-2.5843,8.91,3
-2.1766,3.0135,3
-2.9045,4.6739,3
-2.5426,11.024,3
-2.5864,2.0587,3
-2.3225,6.0203,3
-2.2091,6.381,3
-2.2723,8.4582,3
-3.9131,9.523,3
-2.0852,11.584,3
-2.578,6.8347,3
-2.8791,11.752,3
-2.7814,5.2546,3
-3.5117,7.2291,3
-3.7364,4.2811,3
-2.2986,2.2693,3
-2.6354,7.0892,3
-3.8808,11.445,3
-3.8666,6.5579,3
-3.6975,2.4996,3
-3.964,6.5851,3
-2.4575,2.1561,3
-3.5557,3.773,3
-2.2693,3.1337,3
-2.1057,8.677,3
-3.6337,9.5694,3
-2.1824,6.0617,3
-2.1183,5.7416,3
-2.0576,3.5974,3
-2.1438,2.1671,3
-3.1651,7.2697,3
-2.4675,9.0378,3
-3.8736,2.0581,3
-3.5966,5.836,3
-3.1157,11.923,3
-2.8667,4.2552,3
-3.8409,6.3749,3
-3.0433,6.9209,3
-3.83,10.735,3
-2.698,3.4865,3
-3.0826,3.7911,3
-3.6656,10.405,3
-3.0441,8.7189,3
-2.3007,4.8209,3
-3.6788,8.9387,3
-3.1539,9.4817,3
-3.5592,7.9689,3
-2.074,3.9429,3
-3.2342,8.5658,3
-2.7421,11.009,3
-3.0251,5.6968,3
-2.9958,3.7203,3
-2.9105,5.2478,3
-3.4023,6.4209,3
-2.9695,7.031,3
-2.2611,6.2044,3
-3.0955,7.1417,3
-3.6035,5.2749,3
-3.3253,5.493,3
-2.8837,7.4981,3
-2.064,11.211,3
-2.9765,2.0454,3
-2.1601,11.505,3
-3.8291,10.625,3
-2.9646,6.2989,3
-2.5504,11.63,3
-3.1743,7.8367,3
-3.9643,3.61,3
-3.4816,10.888,3
-3.4874,2.2188,3
-2.8979,3.589,3
-2.1167,3.135,3
-3.2781,4.4694,3
-3.0181,9.2367,3
-3.4615,11.666,3
